mol_name,SMILES,dG_bind,dG_bind_err,vacuum_dG_bind,solvent_dG_bind,complex_dG_bind,Glide_score,dummy_atoms
atoms 24 bonds 26_4107,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3Cl)c2[H])nc([H])c1[H],14.714798205188806,0.7680359093466912,-70.40878495412647,-63.49790398988197,-48.78310578469316,-8.65741206192937,22
atoms 27 bonds 29_5249,[H]OC([H])([H])c1c([H])c([H])nc(N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c(F)c([H])c([H])c3Cl)c2[H])c1[H],14.721378681887792,0.8348547369705454,51.337756713495544,53.627910452023336,68.34928913391113,-9.63705311938141,24
atoms 24 bonds 25_3871,[H]c1nc(N([H])C(=O)C([H])([H])OC([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c(OC([H])([H])[H])c([H])c([H])c2Cl)c1[H],14.729889721219621,0.6140263587805197,105.91143927225632,110.38415100032704,125.11404072154666,-8.46103280671324,20
atoms 24 bonds 26_4072,[H]c1nc(N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2[H])c1[H],14.732350039855156,0.8331443750353631,91.24448004132324,59.31632544719036,74.04867548704551,-8.70568729281131,23
atoms 25 bonds 27_2676,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c1Cl,14.733748717138553,0.6459633573927059,112.30939128880263,89.13630941930892,103.87005813644747,-9.07265302997268,22
atoms 27 bonds 29_3422,[H]c1nc(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(N([H])[H])c2Cl)c1[H],14.733973583561792,0.7421821024849868,119.83810074401356,112.68548580881152,127.41945939237331,-8.68043999199899,24
atoms 24 bonds 26_5754,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)N([H])C3([H])C([H])([H])C3([H])[H])c2[H])c1F,14.735958606158242,0.6467650957151226,-14.863892991837444,-33.059249511339075,-18.323290905180833,-9.13836290211648,19
atoms 24 bonds 26_3455,[H]Oc1c([H])c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])nc(N([H])c3nc([H])c([H])c([H])n3)c2[H])c1[H],14.73977364513975,0.750113278988054,-84.94661821151644,-103.06966768754036,-88.32989404240061,-9.07527810905959,20
atoms 24 bonds 25_2593,[H]c1nc(N([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1[H],14.746364581050415,0.5434212161827251,116.40011567589885,116.23112751000406,130.97749209105447,-8.48341368553995,21
atoms 31 bonds 33_3385,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c(F)c(N([H])C(=O)c2c(Cl)c([H])c([C@]([H])(O[H])C([H])([H])[H])c([H])c2Cl)c1[H],14.748492596983205,0.434270854252834,53.24825761421873,29.921177130266088,44.66966972724929,-9.55653059407848,11
atoms 27 bonds 29_5101,[H]c1nc(N([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C([H])([H])F)c([H])c2Cl)c1F,14.74866002544039,0.5746122380678271,35.823082610196415,30.198223391425376,44.94688341686577,-8.99725116585849,21
atoms 26 bonds 28_630,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)[C@]3([H])C([H])([H])[C@]3([H])F)c2[H])c1Cl,14.750397365741154,0.3822822788530764,-15.879129892281187,-29.968238582659637,-15.217841216918483,-9.14816570484562,1
atoms 25 bonds 27_3132,[H]c1nc(N([H])c2nc(N([H])[H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2F)c1[H],14.758508355425622,0.8886366331433808,-36.97225384727917,-46.28623318910465,-31.527724833679027,-8.78101414447562,22
atoms 24 bonds 25_5180,[H]c1nc(N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2OC([H])([H])[H])c1[H],14.768204465688584,0.6888775260587895,84.34147578626585,94.77231589329716,109.54052035898575,-8.03203017546289,20
atoms 26 bonds 28_2651,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2C([H])([H])[H])c1[H],14.772373698987622,0.5022329870508513,37.27265665575772,20.565454026008197,35.33782772499582,-8.60844743547182,8
atoms 28 bonds 30_5276,[H]c1nc([H])c(N([H])C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3Cl)c2[H])c([H])c1[H],14.777904014647191,0.7292559578900711,132.22524132802593,104.04421854779395,118.82212256244114,-8.70976389630165,24
atoms 26 bonds 28_5612,[H]OC([H])([H])c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(Cl)c3C([H])([H])[H])c2[H])c([H])c([H])c1[H],14.78324227849798,0.9680361118145164,62.14143602925658,51.13049614707701,65.91373842557499,-8.59699924558077,27
atoms 27 bonds 29_5561,[H]c1nc(N([H])c2onc(C([H])([H])[H])c2[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2C(F)(F)F)c1[H],14.784251362985827,0.6220457894292534,-122.84460847520548,-122.8292859852613,-108.04503462227547,-8.37151303239469,23
atoms 22 bonds 24_12,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2[H])c1[H],14.791259761526275,0.528898889438277,-22.444574201202297,-22.48738948401068,-7.696129722484406,-8.03954292805646,0
atoms 25 bonds 27_368,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2Cl)c1[H],14.793068421778756,0.491314453043205,133.6014203912218,105.8184217622367,120.61149018401545,-8.63826726474035,10
atoms 26 bonds 28_5648,[H]c1nc(N([H])c2nc(OC([H])([H])[H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2Cl)c1[H],14.79329603098364,0.8577637615594595,26.83541883684622,32.4712398981903,47.26453592917394,-8.10946994801256,27
atoms 29 bonds 31_7580,[H]c1nc([H])c(N([H])C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c(F)c([H])c([H])c(F)c3Cl)c2[H])c([H])c1[H],14.794735104818301,0.6394884159849562,148.45303094562195,134.06534206285986,148.86007716767816,-9.34220859538193,20
atoms 26 bonds 28_3032,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(OC([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])c1F,14.798330722259578,0.501054822598195,187.61836109742796,199.42687993130832,214.2252106535679,-8.7895432951903,16
atoms 28 bonds 30_899,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])Cl)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2C(F)(F)F)c1[H],14.805466994334457,0.48885041512471566,3.024333848503405,6.0613245319918665,20.866791526326324,-8.75125446158668,3
atoms 23 bonds 25_2789,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3Cl)c2[H])oc1[H],14.80756276679911,0.7496865253214391,12.590394924499009,12.69390343241193,27.50146619921104,-8.09360530985185,17
atoms 25 bonds 27_130,[H]O[C@]1([H])C([H])([H])[C@@]([H])(C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c(Cl)c([H])c([H])c3Cl)c2[H])C1([H])[H],14.80937987746482,0.517923470167083,109.59510344901594,91.88336542340824,106.69274530087306,-8.69420662183725,10
atoms 25 bonds 27_3344,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)[C@@]3([H])C([H])([H])C3(C([H])([H])[H])C([H])([H])[H])c2[H])c(C([H])([H])[H])c1[H],14.821984521017157,0.4960685850893695,72.94576773613016,52.872862996775154,67.69484751779231,-8.663074128777,10
atoms 26 bonds 28_870,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@]2([H])Cl)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2N([H])[H])c1[H],14.83353947255086,0.42003677349528035,-17.164775683824768,-22.204839938083744,-7.371300465532882,-8.42745980344129,2
atoms 25 bonds 27_5603,[H]c1nc(N([H])c2c([H])c([H])c([H])c(=O)n2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2Cl)c1[H],14.835304890657206,0.7694418036965998,39.14843081769325,20.587218547761765,35.42252343841897,-8.36306174085933,21
atoms 25 bonds 27_3667,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2F)c1[H],14.840175733250959,0.5221351041261436,139.09783358185786,134.94777113545237,149.78794686870333,-8.20591786006654,11
atoms 25 bonds 27_2925,[H]c1nc(N([H])c2nc(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2Cl)c1[H],14.843611808949007,0.7958056117208508,46.10014731527291,52.78418012206173,67.62779193101073,-8.49296620868192,26
atoms 26 bonds 28_3719,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2F)c1[H],14.844178101150789,0.5450855244973927,144.69409477897005,133.75851236820102,148.6026904693518,-8.26104582541673,12
atoms 24 bonds 26_823,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2OC([H])([H])[H])c1[H],14.854548961461404,0.46334771856747803,8.100796042190629,17.003133145339014,31.857682106800418,-8.37868457000943,7
atoms 28 bonds 30_7672,[H]c1nc(N([H])c2nc(N([H])C([H])([H])[H])nc(C([H])([H])C([H])([H])[H])c2[H])c([H])c(N([H])C(=O)c2c([H])c(N([H])[H])c([H])c([H])c2Cl)c1[H],14.85996007009561,0.9404423872737343,-128.83706458491878,-161.00693085777147,-146.14697078767585,-9.11406924455319,32
atoms 25 bonds 27_619,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2Cl)c1[H],14.860605653000519,0.5260391330613584,111.5452375271552,87.4704452572701,102.33105091027062,-8.67514044897745,12
atoms 25 bonds 27_2957,[H]c1nc(N([H])C(=O)[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(F)c2F)c1[H],14.861096543092316,0.4999594937182364,132.53746941380453,142.95299300947187,157.81408955256418,-8.21192491530254,10
atoms 23 bonds 25_117,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])OC2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2Cl)c1[H],14.87106163096999,0.4559593310765548,214.69623008020955,209.184638041335,224.055699672305,-8.57189362951061,7
atoms 25 bonds 27_3287,[H]c1nc(N([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c([H])c2Cl)c1F,14.874886645312783,0.6609123324590958,12.114511181252308,12.88327285054899,27.758159495861772,-9.18312218249792,18
atoms 25 bonds 27_2725,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2C([H])([H])[H])c1[H],14.878479938496724,0.46689465370386407,150.2184788205749,142.77229718641627,157.650777124913,-8.41447233098761,13
atoms 25 bonds 27_2839,[H]c1nc(N([H])c2nc(C([H])([H])[H])nc(C([H])([H])[H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2Cl)c1[H],14.879901881346917,0.7777527546302958,-61.988126351049615,-65.27827282356157,-50.39837094221465,-8.53606026983151,25
atoms 22 bonds 24_5028,[H]c1nnc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],14.886909184607958,0.8035685636507649,101.74909880999928,91.28443582206893,106.17134500667689,-8.32189636263858,19
atoms 23 bonds 24_5656,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C([H])([H])C([H])([H])O[H])c2[H])c1Cl,14.88878799284474,0.5745405479907277,81.25396655675208,47.65533570125262,62.54412369409736,-9.70267064798969,17
atoms 24 bonds 26_3129,[H]Oc1c([H])c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])nc(N([H])c3nc([H])c([H])nc3[H])c2[H])c1[H],14.89339727597013,0.7849296131649474,135.88953813124343,107.23962944288026,122.13302671885039,-8.81262250679712,20
atoms 25 bonds 27_3348,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])OC2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2OC([H])([H])[H])c1[H],14.897484397786172,0.5119934254587435,220.16781989375136,220.51491882087691,235.4124032186631,-8.29953758538076,11
atoms 26 bonds 28_5428,[H]c1nc(N([H])c2nc([H])c(C(=O)N([H])[H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2F)c1[H],14.899557517965263,0.8395622008756966,12.920613559429519,-16.10045680821232,-1.200899290247058,-8.70375584392506,24
atoms 26 bonds 28_3448,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3Cl)c2[H])c([H])c(OC([H])([H])[H])c1[H],14.903713866581633,1.0139604026709925,33.1389765038155,31.666191882134882,46.569905748716515,-8.24498498583892,24
atoms 25 bonds 27_1129,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2N([H])[H])c1[H],14.922933826439326,0.3454748950795164,-21.328942212574436,-25.813642460573163,-10.890708634133837,-8.58853675955161,2
atoms 24 bonds 25_7560,[H]c1nc(N([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])c1[H],14.923428510472405,0.5123767269261278,132.86109073704145,141.13975079776048,156.0631793082329,-8.08668609892261,25
atoms 25 bonds 26_3674,[H]c1nc(N([H])C(=O)C([H])([H])SC([H])(F)F)c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2C([H])([H])[H])c1[H],14.928826561462841,0.5233744196131915,96.579249555795,100.33454175253276,115.2633683139956,-8.97706976400116,19
atoms 29 bonds 31_7522,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c(F)c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2OC([H])([H])[H])c1[H],14.937714363895935,0.4721666868554675,48.17308793234268,41.45272696218629,56.390441326082225,-9.57816783225065,8
atoms 26 bonds 28_1014,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2Cl)c1[H],14.949320983902481,0.5126239884263354,74.3815296627854,77.95423154567345,92.90355252957593,-8.28442607577517,10
atoms 26 bonds 28_2749,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C(=O)C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2C([H])([H])[H])c1[H],14.95514079744882,0.531854061846694,186.08072442012175,167.74781008887686,182.70295088632568,-8.23523546599438,15
atoms 23 bonds 24_3623,[H]c1nc(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2C([H])([H])[H])c1[H],14.96552928393622,0.6628212625993277,95.9051908631233,89.58493733155986,104.55046661549608,-8.26315445266469,20
atoms 27 bonds 29_4008,[H]OC([H])([H])c1c([H])c([H])nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c(OC([H])([H])[H])c([H])c([H])c3Cl)c2[H])c1[H],14.968028846366977,0.9129071883427423,53.667357177436486,34.43202715789646,49.40005600426343,-8.93964497916745,28
atoms 27 bonds 29_3035,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(N([H])[H])c2C([H])([H])[H])c1[H],14.9695386085061,0.49458576366187157,23.9785019907835,-14.0784348989935,0.8911037095126009,-8.72800165720466,9
atoms 27 bonds 29_7595,[H]c1nc(N([H])C(=O)N([H])c2nc([H])c([H])c(N([H])C(=O)c3c(F)c([H])c([H])c([H])c3C([H])([H])[H])c2[H])c([H])c([H])c1[H],14.97238286416163,0.6097648217867178,84.85724898653109,79.90067597940546,94.8730588435671,-8.86954110970246,23
atoms 26 bonds 28_3470,[H]OC([H])([H])c1c([H])nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c(Cl)c([H])c([H])c3Cl)c2[H])c([H])c1[H],14.975622119976755,0.9636393532413772,43.7076616778755,28.165106722072117,43.14072884204887,-8.52241722357296,24
atoms 25 bonds 27_855,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(OC([H])([H])[H])c([H])c([H])c2Cl)c1F,14.98315388712465,0.41552558400665257,22.06809192963822,32.48169289522882,47.46484678235347,-9.16159048921338,4
atoms 23 bonds 24_3479,[H]c1nc(N([H])C(=O)C([H])(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2Cl)c1[H],14.9911490686561,0.5202591193796884,78.35236871695636,68.437182987692,83.4283320563481,-8.78105845545503,14
atoms 25 bonds 27_3336,[H]Oc1c([H])c([H])c([H])c(C(=O)N([H])c2c([H])c([H])nc(N([H])C(=O)C3([H])C([H])([H])C(=O)C3([H])[H])c2[H])c1C([H])([H])[H],14.992250172256846,0.5120294288557591,159.29410478364358,123.70178836279457,138.69403853505142,-8.57847190306296,12
atoms 27 bonds 29_5241,[H]OC([H])([H])c1c([H])c([H])nc(N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c(Cl)c([H])c([H])c3Cl)c2[H])c1[H],14.997156263560413,0.9544184958494839,54.90763504630297,53.326515770490644,68.32367203405106,-9.33953140195175,24
atoms 27 bonds 29_7741,[H]c1nc(N([H])c2nc(C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c1[H],14.998635627900285,1.0514886940166335,139.33612444163597,123.89088328623708,138.88951891413737,-8.5237166104308,30
atoms 24 bonds 26_922,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@@]2([H])F)c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2F)c1[H],15.005403431290793,0.3906412060669695,-26.368667928247163,-17.179155876087535,-2.1737524447967416,-8.72622719812307,0
atoms 25 bonds 27_341,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(Cl)c2C([H])([H])[H])c1[H],15.006164083916651,0.5233615040018357,-8.723764746504399,-6.785235568881845,8.220928515034807,-8.24802962538438,3
atoms 25 bonds 27_5569,[H]c1nc(N([H])C(=O)[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(N([H])[H])c([H])c2C([H])([H])[H])c1[H],15.016589969013324,0.5526193246965138,144.8558343931091,125.78065392267433,140.79724389168766,-8.9617683741011,15
atoms 25 bonds 27_4019,[H]c1nc(N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3Cl)c2[H])c([H])c([H])c1[H],15.026464281720294,0.8166830032568068,66.08397176653729,84.28145973068412,99.30792401240441,-8.89818870636505,20
atoms 31 bonds 33_2760,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])[C@]2([H])C#N)c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C(=O)C([H])([H])[H])c([H])c2Cl)c1F,15.026935273497674,0.4146906877650689,24.487460935760865,5.240604018353949,20.267539291851623,-8.93371403500703,6
atoms 25 bonds 27_5537,[H]c1nc(N([H])c2c([H])c(C([H])([H])[H])nn2C([H])([H])[H])c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2Cl)c1[H],15.03070602820496,0.8071143990975083,60.51360195218879,61.079931090981844,76.1106371191868,-8.36188514031647,24
atoms 26 bonds 28_3251,[H]OC([H])([H])c1c([H])c([H])nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c(F)c([H])c([H])c3Cl)c2[H])c1[H],15.040511004902214,0.83953881602063,38.40476202499026,23.657398204217117,38.69790920911933,-9.00169016647884,24
atoms 25 bonds 27_36,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c(F)c([H])c([H])c2Cl)c1[H],15.050477683524377,0.4687293312525762,136.99498557479222,143.99382518457855,159.04430286810293,-8.16374552105934,12
atoms 25 bonds 27_1061,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])C2(F)F)c([H])c(N([H])C(=O)c2c([H])c([H])c(F)c([H])c2F)c1[H],15.053065114085943,0.4163482177573341,-45.70833309258548,-34.20730471325743,-19.154239599171486,-8.53497282740316,0
atoms 28 bonds 30_5096,[H]c1nc(N([H])C(=O)N([H])C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(C(=O)C([H])([H])[H])c([H])c2Cl)c1F,15.053170577707661,0.6143406477819066,38.27555680554828,20.264106536964107,35.31727711467177,-8.96056742293725,23
atoms 31 bonds 33_3389,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2OC([H])([H])[H])c1[H],15.055119840985888,0.49080967438813705,36.29664737281234,13.500809348196086,28.555929189181974,-9.58268826515716,14
atoms 28 bonds 30_364,[H]C(=O)c1c([H])c(Cl)c(C(=O)N([H])c2c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc([H])c2F)c(Cl)c1[H],15.05545531294922,0.4959759497525098,182.23187852951295,175.78210005705836,190.83755537000758,-8.79902130357188,14
atoms 25 bonds 27_465,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c(F)c2Cl)c1F,15.056791871590328,0.38353400593384596,16.327839436885196,28.811337789577372,43.8681296611677,-9.09087430221498,0
atoms 27 bonds 29_909,[H]OC([H])([H])[C@]1([H])C([H])([H])[C@]1([H])C(=O)N([H])c1nc([H])c([H])c(N([H])C(=O)c2c([H])c(C([H])([H])[H])c([H])c([H])c2Cl)c1[H],15.057769913503746,0.44623740031677467,17.19992716803107,11.044571404175342,26.102341317679087,-8.69457695765587,7
atoms 27 bonds 29_5284,[H]c1nc(N([H])c2c([H])nn([H])c2[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2Cl)c1[H],15.07633171933277,0.777094664335707,104.49358565267197,50.58243412558831,65.65876584492108,-8.56827588828448,25
atoms 27 bonds 29_2915,[H]c1nc(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3Cl)c2[H])c([H])c(C(=O)OC([H])([H])[H])c1[H],15.081004486407465,0.9202430857171775,49.95503185008003,42.22577314533935,57.30677763174682,-8.13752626939318,26
atoms 27 bonds 29_5098,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])[C@]2([H])C([H])([H])[H])c([H])c(N([H])C(=O)c2c(F)c([H])c([H])c([H])c2C([H])([H])[H])c1F,15.08471119162975,0.3418770715177841,65.10368514516571,80.83047645657842,95.91518764820817,-9.28271044075339,6
atoms 24 bonds 26_941,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2F)c1[H],15.088696211559252,0.43087100058160566,-8.50453692966787,-5.180646731314692,9.90804948024456,-8.04192695844021,4
atoms 25 bonds 27_2532,[H]c1nc([H])c(N([H])c2nc([H])c([H])c(N([H])C(=O)c3c(Cl)c([H])c([H])c([H])c3OC([H])([H])[H])c2[H])nc1[H],15.093957683178417,0.6856566318726746,180.3650748702109,165.56496299239623,180.65892067557465,-8.0330439088019,23
atoms 26 bonds 28_5337,[H]c1nc(N([H])c2nc([H])c(C([H])([H])[H])c([H])n2)c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2Cl)c1F,15.108242491979833,0.6881356170722827,-19.302647194914705,-8.957087676639423,6.15115481534041,-8.72816143861065,22
atoms 28 bonds 30_5407,[H]c1nc(N([H])C(=O)N([H])c2nc([H])c(F)c(N([H])C(=O)c3c([H])c([H])c([H])c(F)c3Cl)c2[H])c([H])c([H])c1[H],15.11035746280605,0.7030644711523751,97.79410719930567,97.54108177325355,112.6514392360596,-8.99945326961704,20
atoms 23 bonds 25_328,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(N([H])[H])c2F)c1[H],15.120608042362761,0.4699894064410659,-22.037717359489495,-30.684666476206626,-15.564058433843865,-8.69538389702089,2
atoms 29 bonds 31_5522,[H]Oc1c([H])c([H])c(Cl)c(C(=O)N([H])c2c([H])c([H])nc(N([H])c3nc([H])c(N(C(=O)C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c2[H])c1[H],15.121919179243875,0.9963157390578761,100.52005792718575,56.26693329431423,71.3888524735581,-9.10570616847997,31
atoms 23 bonds 24_2570,[H]c1nc(N([H])C(=O)C([H])([H])SC([H])([H])[H])c([H])c(N([H])C(=O)c2c(Cl)c([H])c([H])c([H])c2N([H])[H])c1[H],15.162249176693166,0.4898569657753486,103.71495653528186,94.72521437917356,109.88746355586673,-8.13908932085603,18
atoms 27 bonds 29_3780,[H]Oc1c([H])c([H])c(C(=O)N([H])c2c([H])c(N([H])C(=O)[C@@]3([H])C([H])([H])[C@@]3([H])C([H])([H])[H])nc([H])c2F)c(Cl)c1[H],15.163769140515697,0.47970014583248294,43.20051492515123,35.45084905900197,50.614618199517665,-9.73032817665983,4
